Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2/3/2022 13:18,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/3/2022 13:21,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 13:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 13:29,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/3/2022 13:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 13:39,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/3/2022 13:40,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 13:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 13:49,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 13:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 13:59,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 13:59,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/3/2022 14:02,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 14:08,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 14:09,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/3/2022 14:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 14:18,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 14:19,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/3/2022 14:23,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 14:28,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 14:30,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/3/2022 14:34,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 14:38,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 14:45,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 14:49,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 14:55,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 14:58,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 15:06,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 15:09,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 15:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 15:20,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 15:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 15:30,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 15:33,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/3/2022 15:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 15:41,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 15:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 15:55,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 16:04,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 16:14,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 16:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 16:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 16:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 16:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 17:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 17:12,VR2Tx-487549,A69-9001-60015,,,,,487549-NE,,,,
2/3/2022 17:13,VR2Tx-487549,A69-9001-60015,,,,,487549-NE,,,,
2/3/2022 17:15,VR2Tx-487549,A69-9001-60015,,,,,487549-NE,,,,
2/3/2022 17:16,VR2Tx-487549,A69-9001-60015,,,,,487549-NE,,,,
2/3/2022 17:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 17:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 17:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 17:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 17:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 18:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 18:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 18:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 18:27,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 18:36,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/3/2022 18:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 18:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 18:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 19:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 19:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 19:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 19:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 19:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 19:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 20:06,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 20:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 20:28,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 20:38,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 20:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 21:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 21:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 21:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 21:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 21:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 21:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 21:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 22:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 22:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 22:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 22:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 22:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 22:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 23:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 23:18,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 23:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 23:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/3/2022 23:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 00:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 00:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 00:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 00:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 00:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 00:54,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 01:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 01:09,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 01:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 01:18,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 01:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 01:28,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 01:34,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 01:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 01:38,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 01:44,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 01:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 01:47,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 01:55,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 01:55,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 01:57,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 02:05,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 02:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 02:07,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 02:14,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 02:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 02:17,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 02:27,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 02:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 02:32,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 02:36,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 02:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 02:42,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 02:45,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 02:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 02:55,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 02:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 03:02,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 03:05,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 03:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 03:12,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 03:14,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 03:18,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 03:23,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 03:24,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 03:28,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 03:34,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 03:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 03:44,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 03:45,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 03:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 03:54,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 03:56,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 03:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 04:05,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 04:06,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 04:07,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 04:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 04:16,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 04:18,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 04:24,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 04:26,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 04:28,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 04:33,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 04:36,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 04:38,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 04:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 04:46,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 04:47,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 04:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 04:56,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 04:57,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 05:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 05:06,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 05:07,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 05:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 05:15,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 05:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 05:25,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 05:28,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 05:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 05:36,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 05:38,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 05:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 05:47,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 05:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 05:58,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 05:59,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 06:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 06:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 06:19,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 06:19,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 06:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 06:28,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 06:29,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 06:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 06:38,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 06:39,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 06:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 06:47,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 06:49,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 06:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 06:58,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 06:58,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 07:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 07:07,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 07:08,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 07:14,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 07:17,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 07:18,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 07:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 07:26,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 07:28,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 07:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 07:35,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 07:38,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 07:45,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 07:45,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 07:48,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 07:54,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 07:55,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 07:57,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 08:03,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 08:04,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 08:07,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 08:12,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 08:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 08:16,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 08:21,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 08:24,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 08:25,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 08:31,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 08:33,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 08:34,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 08:42,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 08:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 08:44,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 08:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 08:55,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 09:01,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 09:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 09:05,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 09:11,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 09:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 09:14,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 09:22,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 09:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 09:24,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 09:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 09:31,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 09:33,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 09:40,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 09:42,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 09:44,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 09:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 09:51,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 09:53,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 09:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 10:02,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 10:03,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 10:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 10:12,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 10:13,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 10:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 10:22,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 10:22,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 10:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 10:32,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 10:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 10:42,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 10:43,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 10:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 10:52,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 10:53,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 10:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 11:02,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 11:03,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 11:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 11:13,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 11:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 11:28,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 11:35,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 11:38,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 11:40,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 11:45,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 11:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 11:49,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 11:55,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 11:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 11:59,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 12:06,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 12:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 12:09,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 12:17,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 12:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 12:20,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 12:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 12:28,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 12:31,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 12:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 12:38,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 12:42,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 12:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 12:49,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 12:53,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 12:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 13:00,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 13:04,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 13:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 13:10,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 13:20,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 13:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 13:25,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 13:30,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 13:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 13:35,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 13:40,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 13:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 13:45,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 13:51,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 13:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 14:00,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
2/4/2022 14:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
2/4/2022 14:05,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
2/4/2022 14:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
